,goodreads_book_id,tag_id,count,tag_name,tag_count
3527,675614,"[2104, 29452, 25147, 23037, 25146, 22944, 32099, 26735, 11221, 24995, 25822, 18054, 1078]","[7, 40, 10, 10, 7, 11, 6, 7, 9, 7, 7, 8, 6]","['all-time-favorites', 'teen', 'read-in-2011', 'part-of-a-series', 'read-in-2010', 'paperback', 'want-to-read', 'school', 'family', 'read-2013', 'reviewed', 'library-books', '4-stars']",13
3528,298730,"[32989, 26785, 29452, 33012, 1540, 26771, 30358, 26837, 25438, 26735, 11221, 29076, 1078]","[77, 8, 29, 9, 10, 66, 10, 131, 14, 7, 6, 11, 6]","['ya', 'sci-fi-fantasy', 'teen', 'ya-fiction', 'action', 'sci-fi', 'thriller', 'science-fiction', 'realistic-fiction', 'school', 'family', 'suspense', '4-stars']",13
3529,25855506,"[32989, 2104, 1128, 25153, 24999, 15048, 12680, 21773, 21689, 25822, 18054, 18051, 1078]","[13, 15, 29, 152, 62, 723, 138, 123, 282, 19, 23, 13, 22]","['ya', 'all-time-favorites', '5-stars', 'read-in-2017', 'read-2016', 'humor', 'funny', 'nonfiction', 'non-fiction', 'reviewed', 'library-books', 'library-book', '4-stars']",13
3530,25912358,"[32989, 2104, 1128, 11505, 25153, 24999, 18640, 9638, 29316, 25438, 25822, 6750, 1078]","[123, 20, 29, 10, 17, 30, 11, 64, 12, 15, 8, 12, 10]","['ya', 'all-time-favorites', '5-stars', 'favorite-books', 'read-in-2017', 'read-2016', 'love', 'dnf', 'tbr', 'realistic-fiction', 'reviewed', 'chick-lit', '4-stars']",13
3531,13507212,"[7457, 24997, 8067, 30672, 14552, 14467, 5051, 12948, 14487, 18326, 24995, 24996, 24993]","[18, 22, 37, 22, 380, 435, 18, 23, 2456, 108, 34, 18, 35]","['classics', 'read-2015', 'contemporary-fiction', 'to-read-fiction', 'history', 'historical', 'bookclub', 'general-fiction', 'historical-fiction', 'literary-fiction', 'read-2013', 'read-2014', 'read-2012']",13
3532,25153134,"[1128, 25153, 5180, 24999, 24997, 30358, 9638, 22733, 17217, 8517, 29076, 20994, 20989]","[6, 10, 5, 21, 12, 43, 7, 9, 26, 42, 47, 52, 19]","['5-stars', 'read-in-2017', 'books-i-have', 'read-2016', 'read-2015', 'thriller', 'dnf', 'own-to-read', 'kindle-books', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",13
3533,24504274,"[1128, 25153, 24999, 24997, 18640, 15048, 12680, 23037, 9638, 17217, 25822, 6750, 1078]","[25, 13, 32, 39, 12, 52, 185, 19, 116, 15, 16, 30, 23]","['5-stars', 'read-in-2017', 'read-2016', 'read-2015', 'love', 'humor', 'funny', 'part-of-a-series', 'dnf', 'kindle-books', 'reviewed', 'chick-lit', '4-stars']",13
3534,17156015,"[2104, 1128, 11505, 11978, 18640, 23037, 9638, 21815, 17217, 24995, 24996, 6750, 1078]","[34, 56, 14, 14, 32, 28, 65, 21, 29, 53, 20, 47, 29]","['all-time-favorites', '5-stars', 'favorite-books', 'finished', 'love', 'part-of-a-series', 'dnf', 'nook', 'kindle-books', 'read-2013', 'read-2014', 'chick-lit', '4-stars']",13
3535,7904453,"[32989, 18886, 26785, 11370, 29011, 26897, 25147, 26771, 24999, 24997, 26837, 24996, 25822]","[16, 89, 56, 28, 11, 27, 13, 13, 13, 11, 16, 9, 14]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'supernatural', 'scifi-fantasy', 'read-in-2011', 'sci-fi', 'read-2016', 'read-2015', 'science-fiction', 'read-2014', 'reviewed']",13
3536,16182601,"[2104, 25153, 24999, 24997, 25506, 21773, 21689, 9484, 17217, 11221, 24995, 24996, 25822]","[7, 3, 4, 5, 4, 69, 171, 6, 6, 6, 6, 4, 5]","['all-time-favorites', 'read-in-2017', 'read-2016', 'read-2015', 'recommended', 'nonfiction', 'non-fiction', 'didn-t-finish', 'kindle-books', 'family', 'read-2013', 'read-2014', 'reviewed']",13
3537,310459,"[32989, 2104, 7457, 29452, 33012, 7404, 14552, 14467, 2277, 25438, 26735, 14487, 11221]","[90, 24, 455, 22, 34, 95, 75, 94, 33, 91, 83, 1154, 61]","['ya', 'all-time-favorites', 'classics', 'teen', 'ya-fiction', 'classic', 'history', 'historical', 'american', 'realistic-fiction', 'school', 'historical-fiction', 'family']",13
3538,706,"[2104, 5444, 15048, 12680, 14764, 14552, 21773, 21689, 14467, 2277, 14487, 31557, 1078]","[10, 7, 1583, 145, 13, 336, 401, 874, 20, 29, 12, 9, 9]","['all-time-favorites', 'bookshelf', 'humor', 'funny', 'home-library', 'history', 'nonfiction', 'non-fiction', 'historical', 'american', 'historical-fiction', 'unread', '4-stars']",13
3539,74532,"[32989, 18886, 7457, 5444, 7404, 24999, 15048, 12680, 14764, 923, 26735, 11221, 18054]","[46, 42, 142, 14, 24, 12, 116, 32, 16, 26, 13, 14, 13]","['ya', 'magic', 'classics', 'bookshelf', 'classic', 'read-2016', 'humor', 'funny', 'home-library', '20th-century', 'school', 'family', 'library-books']",13
3540,21795430,"[1128, 11978, 24997, 18640, 23037, 9638, 21815, 22944, 29316, 24996, 29076, 6750, 1078]","[21, 7, 21, 11, 15, 36, 8, 8, 9, 19, 9, 9, 13]","['5-stars', 'finished', 'read-2015', 'love', 'part-of-a-series', 'dnf', 'nook', 'paperback', 'tbr', 'read-2014', 'suspense', 'chick-lit', '4-stars']",13
3541,31538647,"[32989, 18886, 26785, 1128, 11370, 22973, 29452, 29011, 25153, 24999, 21815, 17217, 1078]","[70, 97, 19, 16, 21, 11, 6, 10, 43, 85, 8, 33, 9]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'read-in-2017', 'read-2016', 'nook', 'kindle-books', '4-stars']",13
3542,821056,"[2104, 7457, 11505, 25153, 7404, 24999, 14764, 31505, 30672, 21773, 21689, 22733, 12948]","[12, 107, 12, 3, 17, 4, 3, 4, 3, 8, 18, 4, 3]","['all-time-favorites', 'classics', 'favorite-books', 'read-in-2017', 'classic', 'read-2016', 'home-library', 'unfinished', 'to-read-fiction', 'nonfiction', 'non-fiction', 'own-to-read', 'general-fiction']",13
3543,76661,"[18886, 26785, 11370, 22973, 29011, 26897, 26771, 15048, 26837, 23037, 6122, 22944, 31557]","[15, 72, 35, 13, 9, 22, 65, 4, 59, 4, 7, 6, 5]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'sci-fi', 'humor', 'science-fiction', 'part-of-a-series', 'calibre', 'paperback', 'unread']",13
3544,9417,"[25147, 11978, 15048, 8067, 12680, 23037, 22733, 25146, 22944, 12948, 11221, 6750, 1078]","[16, 15, 160, 32, 22, 13, 12, 20, 15, 23, 18, 237, 17]","['read-in-2011', 'finished', 'humor', 'contemporary-fiction', 'funny', 'part-of-a-series', 'own-to-read', 'read-in-2010', 'paperback', 'general-fiction', 'family', 'chick-lit', '4-stars']",13
3545,17798287,"[2104, 1128, 11505, 11978, 24997, 18640, 23037, 9638, 17217, 24995, 24996, 6750, 1078]","[26, 44, 18, 16, 22, 24, 28, 118, 16, 20, 54, 17, 33]","['all-time-favorites', '5-stars', 'favorite-books', 'finished', 'read-2015', 'love', 'part-of-a-series', 'dnf', 'kindle-books', 'read-2013', 'read-2014', 'chick-lit', '4-stars']",13
3546,310146,"[32989, 2104, 7457, 11505, 29452, 33012, 7404, 14552, 14467, 2277, 25438, 26735, 14487]","[430, 30, 148, 21, 61, 46, 36, 46, 326, 20, 37, 139, 1261]","['ya', 'all-time-favorites', 'classics', 'favorite-books', 'teen', 'ya-fiction', 'classic', 'history', 'historical', 'american', 'realistic-fiction', 'school', 'historical-fiction']",13
3547,7657484,"[32989, 25153, 5444, 1540, 11978, 26771, 24997, 26837, 25146, 24995, 25822, 18054, 1078]","[6, 4, 3, 4, 4, 17, 5, 25, 4, 4, 3, 7, 4]","['ya', 'read-in-2017', 'bookshelf', 'action', 'finished', 'sci-fi', 'read-2015', 'science-fiction', 'read-in-2010', 'read-2013', 'reviewed', 'library-books', '4-stars']",13
3548,93371,"[32989, 26785, 7457, 22973, 29011, 7404, 1540, 26771, 30358, 25506, 26837, 923, 30672]","[8, 6, 20, 8, 7, 11, 17, 159, 10, 6, 245, 8, 5]","['ya', 'sci-fi-fantasy', 'classics', 'paranormal', 'supernatural', 'classic', 'action', 'sci-fi', 'thriller', 'recommended', 'science-fiction', '20th-century', 'to-read-fiction']",13
3549,71252,"[18886, 26785, 2104, 7457, 11370, 22973, 29011, 26897, 25147, 24999, 26837, 923, 11503]","[14, 44, 11, 11, 23, 20, 23, 17, 9, 12, 12, 12, 11]","['magic', 'sci-fi-fantasy', 'all-time-favorites', 'classics', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'read-in-2011', 'read-2016', 'science-fiction', '20th-century', 'favorite-authors']",13
3550,18693621,"[1128, 1540, 24997, 18640, 12680, 23037, 9638, 11503, 24996, 25822, 8517, 29076, 1078]","[31, 20, 14, 13, 14, 39, 14, 17, 62, 13, 16, 34, 34]","['5-stars', 'action', 'read-2015', 'love', 'funny', 'part-of-a-series', 'dnf', 'favorite-authors', 'read-2014', 'reviewed', 'crime', 'suspense', '4-stars']",13
3551,68488,"[18886, 26785, 1128, 11505, 11370, 26897, 26771, 24999, 24997, 6122, 2277, 17217, 29316]","[67, 86, 20, 10, 95, 50, 13, 10, 10, 19, 20, 14, 10]","['magic', 'sci-fi-fantasy', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'scifi-fantasy', 'sci-fi', 'read-2016', 'read-2015', 'calibre', 'american', 'kindle-books', 'tbr']",13
3552,5038,"[18886, 26785, 11370, 26897, 1540, 26771, 26837, 14764, 6122, 14467, 22944, 31557, 24996]","[71, 96, 57, 36, 7, 18, 20, 8, 16, 25, 10, 10, 8]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'action', 'sci-fi', 'science-fiction', 'home-library', 'calibre', 'historical', 'paperback', 'unread', 'read-2014']",13
3553,5093,"[18886, 26785, 11370, 22973, 29011, 26897, 25153, 11978, 26771, 30358, 26837, 6122, 2277]","[21, 142, 60, 27, 40, 56, 25, 25, 234, 58, 288, 27, 28]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'read-in-2017', 'finished', 'sci-fi', 'thriller', 'science-fiction', 'calibre', 'american']",13
3554,428042,"[32989, 26785, 2104, 11505, 11370, 29452, 33012, 26897, 1540, 26771, 26837, 14467, 14487]","[334, 26, 17, 17, 18, 86, 39, 10, 30, 193, 296, 27, 45]","['ya', 'sci-fi-fantasy', 'all-time-favorites', 'favorite-books', 'fantasy-sci-fi', 'teen', 'ya-fiction', 'scifi-fantasy', 'action', 'sci-fi', 'science-fiction', 'historical', 'historical-fiction']",13
3555,60177,"[32989, 18886, 26785, 7457, 11370, 26897, 7404, 15048, 923, 21815, 2277, 17217, 24995]","[30, 24, 18, 372, 11, 8, 95, 6, 11, 6, 14, 17, 7]","['ya', 'magic', 'sci-fi-fantasy', 'classics', 'fantasy-sci-fi', 'scifi-fantasy', 'classic', 'humor', '20th-century', 'nook', 'american', 'kindle-books', 'read-2013']",13
3556,31538635,"[32989, 18886, 26785, 1128, 11370, 22973, 25153, 24999, 30672, 21815, 17217, 25822, 1078]","[40, 66, 21, 15, 13, 6, 52, 51, 8, 7, 24, 7, 14]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'read-in-2017', 'read-2016', 'to-read-fiction', 'nook', 'kindle-books', 'reviewed', '4-stars']",13
3557,6255949,"[26785, 11370, 26897, 1540, 26771, 24999, 24997, 30358, 26837, 9638, 24996, 25822, 18051]","[21, 8, 11, 27, 461, 5, 8, 15, 534, 5, 19, 6, 5]","['sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'action', 'sci-fi', 'read-2016', 'read-2015', 'thriller', 'science-fiction', 'dnf', 'read-2014', 'reviewed', 'library-book']",13
3558,296264,"[32989, 7457, 29452, 7404, 11978, 9638, 21815, 14552, 14467, 17217, 22944, 26735, 14487]","[12, 446, 4, 87, 5, 4, 7, 26, 56, 4, 4, 6, 246]","['ya', 'classics', 'teen', 'classic', 'finished', 'dnf', 'nook', 'history', 'historical', 'kindle-books', 'paperback', 'school', 'historical-fiction']",13
3559,402015,"[32989, 29452, 33012, 25147, 15048, 12680, 23037, 25146, 22944, 25438, 11221, 6750, 1078]","[287, 115, 46, 9, 169, 85, 8, 10, 9, 34, 8, 157, 9]","['ya', 'teen', 'ya-fiction', 'read-in-2011', 'humor', 'funny', 'part-of-a-series', 'read-in-2010', 'paperback', 'realistic-fiction', 'family', 'chick-lit', '4-stars']",13
3560,31538614,"[32989, 18886, 26785, 1128, 11370, 22973, 29452, 29011, 25153, 24999, 21815, 17217, 1078]","[72, 99, 20, 16, 18, 13, 6, 9, 47, 89, 7, 30, 11]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'read-in-2017', 'read-2016', 'nook', 'kindle-books', '4-stars']",13
3561,21518647,"[1128, 1540, 24997, 23037, 9638, 21815, 17217, 24995, 24996, 25822, 29076, 6750, 1078]","[34, 19, 18, 49, 82, 19, 26, 37, 31, 20, 56, 17, 35]","['5-stars', 'action', 'read-2015', 'part-of-a-series', 'dnf', 'nook', 'kindle-books', 'read-2013', 'read-2014', 'reviewed', 'suspense', 'chick-lit', '4-stars']",13
3562,30253700,"[32989, 1128, 25153, 24999, 18640, 15048, 12680, 9638, 26735, 11221, 25822, 6750, 1078]","[19, 20, 10, 25, 11, 10, 29, 35, 11, 6, 6, 7, 14]","['ya', '5-stars', 'read-in-2017', 'read-2016', 'love', 'humor', 'funny', 'dnf', 'school', 'family', 'reviewed', 'chick-lit', '4-stars']",13
3563,17798233,"[2104, 1128, 11505, 18640, 12680, 23037, 9638, 21815, 11503, 17217, 11221, 24996, 6750, 1078]","[11, 27, 12, 20, 13, 30, 30, 14, 19, 19, 17, 56, 36, 23]","['all-time-favorites', '5-stars', 'favorite-books', 'love', 'funny', 'part-of-a-series', 'dnf', 'nook', 'favorite-authors', 'kindle-books', 'family', 'read-2014', 'chick-lit', '4-stars']",14
3564,12781,"[7457, 5444, 7404, 8067, 14764, 923, 31505, 30672, 9638, 9484, 12948, 14487, 18326, 31557]","[360, 19, 72, 74, 17, 49, 79, 39, 19, 24, 41, 24, 94, 20]","['classics', 'bookshelf', 'classic', 'contemporary-fiction', 'home-library', '20th-century', 'unfinished', 'to-read-fiction', 'dnf', 'didn-t-finish', 'general-fiction', 'historical-fiction', 'literary-fiction', 'unread']",14
3565,41821,"[26785, 7457, 11370, 26897, 7404, 11978, 26771, 26837, 923, 30672, 6122, 2277, 22944, 31557]","[78, 61, 21, 38, 24, 10, 982, 546, 10, 11, 13, 24, 15, 10]","['sci-fi-fantasy', 'classics', 'fantasy-sci-fi', 'scifi-fantasy', 'classic', 'finished', 'sci-fi', 'science-fiction', '20th-century', 'to-read-fiction', 'calibre', 'american', 'paperback', 'unread']",14
3566,92373,"[1540, 11978, 26771, 30358, 26837, 6122, 22944, 12948, 14487, 31557, 8517, 29076, 20994, 20989]","[5, 6, 31, 221, 40, 7, 8, 9, 16, 6, 43, 65, 18, 11]","['action', 'finished', 'sci-fi', 'thriller', 'science-fiction', 'calibre', 'paperback', 'general-fiction', 'historical-fiction', 'unread', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",14
3567,10115852,"[2104, 1128, 25147, 24999, 18640, 25506, 9638, 6122, 21773, 21689, 9484, 24995, 24993, 18051]","[4, 4, 22, 4, 6, 5, 4, 4, 127, 296, 7, 5, 6, 7]","['all-time-favorites', '5-stars', 'read-in-2011', 'read-2016', 'love', 'recommended', 'dnf', 'calibre', 'nonfiction', 'non-fiction', 'didn-t-finish', 'read-2013', 'read-2012', 'library-book']",14
3568,12368985,"[2104, 1128, 11505, 23037, 9638, 21815, 9484, 17217, 24995, 8517, 29076, 20994, 20989, 1078]","[41, 34, 23, 21, 184, 22, 23, 35, 44, 31, 154, 24, 29, 23]","['all-time-favorites', '5-stars', 'favorite-books', 'part-of-a-series', 'dnf', 'nook', 'didn-t-finish', 'kindle-books', 'read-2013', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', '4-stars']",14
3569,568099,"[26785, 1128, 11370, 26897, 1540, 26771, 24999, 14764, 21815, 6122, 22944, 29316, 31557, 25822]","[7, 2, 7, 7, 3, 4, 2, 2, 2, 5, 5, 3, 3, 3]","['sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'scifi-fantasy', 'action', 'sci-fi', 'read-2016', 'home-library', 'nook', 'calibre', 'paperback', 'tbr', 'unread', 'reviewed']",14
3570,27397,"[2104, 30358, 14764, 923, 14552, 21773, 21689, 14467, 2277, 5051, 22944, 26735, 8517, 20989]","[3, 13, 6, 5, 53, 166, 376, 3, 3, 3, 3, 9, 18, 3]","['all-time-favorites', 'thriller', 'home-library', '20th-century', 'history', 'nonfiction', 'non-fiction', 'historical', 'american', 'bookclub', 'paperback', 'school', 'crime', 'mystery-suspense']",14
3571,86663,"[1540, 25147, 15048, 30358, 12680, 23037, 2277, 25146, 22944, 8517, 29076, 20994, 20989, 6750]","[27, 28, 423, 35, 147, 18, 24, 19, 25, 195, 71, 95, 62, 380]","['action', 'read-in-2011', 'humor', 'thriller', 'funny', 'part-of-a-series', 'american', 'read-in-2010', 'paperback', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', 'chick-lit']",14
3572,1894269,"[26785, 1128, 22973, 29011, 1540, 25147, 26771, 24997, 30358, 26837, 25146, 24996, 24993, 1078]","[9, 15, 20, 12, 9, 17, 25, 8, 14, 37, 8, 9, 6, 9]","['sci-fi-fantasy', '5-stars', 'paranormal', 'supernatural', 'action', 'read-in-2011', 'sci-fi', 'read-2015', 'thriller', 'science-fiction', 'read-in-2010', 'read-2014', 'read-2012', '4-stars']",14
3573,17876897,"[2104, 1128, 25153, 24999, 18640, 23037, 9638, 11503, 22944, 29316, 32099, 8517, 6750, 1078]","[10, 18, 14, 77, 19, 25, 33, 10, 16, 11, 17, 10, 50, 13]","['all-time-favorites', '5-stars', 'read-in-2017', 'read-2016', 'love', 'part-of-a-series', 'dnf', 'favorite-authors', 'paperback', 'tbr', 'want-to-read', 'crime', 'chick-lit', '4-stars']",14
3574,12543,"[2104, 7457, 11505, 25153, 25147, 24999, 24997, 15048, 25506, 14764, 31505, 21773, 21689, 26735]","[33, 19, 26, 20, 20, 18, 20, 76, 24, 21, 30, 1047, 2014, 31]","['all-time-favorites', 'classics', 'favorite-books', 'read-in-2017', 'read-in-2011', 'read-2016', 'read-2015', 'humor', 'recommended', 'home-library', 'unfinished', 'nonfiction', 'non-fiction', 'school']",14
3575,56034,"[2104, 7457, 7404, 18640, 8067, 923, 31505, 30672, 14552, 14467, 26735, 12948, 14487, 18326]","[10, 529, 98, 16, 26, 55, 12, 12, 19, 101, 25, 29, 409, 80]","['all-time-favorites', 'classics', 'classic', 'love', 'contemporary-fiction', '20th-century', 'unfinished', 'to-read-fiction', 'history', 'historical', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction']",14
3576,599090,"[26785, 7457, 11370, 26897, 25153, 1540, 11978, 26771, 26837, 923, 2277, 22944, 31557, 1078]","[32, 18, 9, 15, 3, 11, 4, 320, 25, 4, 4, 18, 7, 3]","['sci-fi-fantasy', 'classics', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'action', 'finished', 'sci-fi', 'science-fiction', '20th-century', 'american', 'paperback', 'unread', '4-stars']",14
3577,45245,"[26785, 11370, 26897, 1540, 26771, 24999, 26837, 31505, 30672, 9638, 6122, 9484, 17217, 24995]","[31, 7, 25, 5, 738, 7, 942, 14, 14, 4, 6, 12, 5, 4]","['sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'action', 'sci-fi', 'read-2016', 'science-fiction', 'unfinished', 'to-read-fiction', 'dnf', 'calibre', 'didn-t-finish', 'kindle-books', 'read-2013']",14
3578,2983489,"[25147, 15048, 12680, 31505, 6122, 21773, 21689, 9484, 2277, 17217, 25146, 31557, 18054, 1078]","[3, 268, 27, 4, 11, 57, 219, 3, 26, 4, 6, 3, 3, 3]","['read-in-2011', 'humor', 'funny', 'unfinished', 'calibre', 'nonfiction', 'non-fiction', 'didn-t-finish', 'american', 'kindle-books', 'read-in-2010', 'unread', 'library-books', '4-stars']",14
3579,20342617,"[2104, 1128, 25153, 24999, 24997, 25506, 14552, 21773, 21689, 14467, 2277, 5051, 26735, 8517]","[13, 11, 36, 46, 14, 15, 122, 710, 1337, 12, 11, 41, 28, 60]","['all-time-favorites', '5-stars', 'read-in-2017', 'read-2016', 'read-2015', 'recommended', 'history', 'nonfiction', 'non-fiction', 'historical', 'american', 'bookclub', 'school', 'crime']",14
3580,72659,"[2104, 7457, 5444, 7404, 15048, 12680, 14764, 923, 14552, 21773, 21689, 14467, 26735, 14487]","[4, 48, 4, 10, 8, 4, 6, 10, 22, 142, 403, 5, 13, 4]","['all-time-favorites', 'classics', 'bookshelf', 'classic', 'humor', 'funny', 'home-library', '20th-century', 'history', 'nonfiction', 'non-fiction', 'historical', 'school', 'historical-fiction']",14
3581,12194,"[7457, 5444, 7404, 14764, 923, 31505, 30672, 21815, 14467, 9484, 26735, 12948, 14487, 18326]","[736, 8, 138, 14, 28, 15, 12, 8, 22, 11, 16, 18, 56, 31]","['classics', 'bookshelf', 'classic', 'home-library', '20th-century', 'unfinished', 'to-read-fiction', 'nook', 'historical', 'didn-t-finish', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction']",14
3582,58696,"[2104, 7457, 5444, 7404, 31505, 30672, 14467, 17217, 29316, 26735, 12948, 14487, 18326, 31557]","[42, 6203, 37, 1064, 55, 36, 132, 35, 31, 52, 55, 321, 71, 31]","['all-time-favorites', 'classics', 'bookshelf', 'classic', 'unfinished', 'to-read-fiction', 'historical', 'kindle-books', 'tbr', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction', 'unread']",14
3583,60937,"[2104, 7457, 11505, 5444, 7404, 8067, 923, 31505, 30672, 2277, 11503, 12948, 14487, 18326]","[9, 30, 5, 3, 6, 11, 6, 3, 12, 11, 6, 10, 9, 16]","['all-time-favorites', 'classics', 'favorite-books', 'bookshelf', 'classic', 'contemporary-fiction', '20th-century', 'unfinished', 'to-read-fiction', 'american', 'favorite-authors', 'general-fiction', 'historical-fiction', 'literary-fiction']",14
3584,454856,"[25147, 15048, 31505, 21815, 21773, 21689, 9484, 2277, 5051, 32099, 26735, 11221, 24996, 18054]","[14, 58, 15, 11, 400, 825, 19, 9, 18, 16, 12, 24, 10, 13]","['read-in-2011', 'humor', 'unfinished', 'nook', 'nonfiction', 'non-fiction', 'didn-t-finish', 'american', 'bookclub', 'want-to-read', 'school', 'family', 'read-2014', 'library-books']",14
3585,46544,"[26785, 2104, 7457, 25147, 26837, 14764, 6122, 14552, 14467, 2277, 22944, 12948, 14487, 31557]","[15, 10, 19, 10, 13, 11, 14, 78, 35, 8, 9, 34, 943, 10]","['sci-fi-fantasy', 'all-time-favorites', 'classics', 'read-in-2011', 'science-fiction', 'home-library', 'calibre', 'history', 'historical', 'american', 'paperback', 'general-fiction', 'historical-fiction', 'unread']",14
3586,68521,"[2104, 1128, 11370, 5444, 1540, 5180, 24997, 6122, 14552, 14467, 25146, 12948, 14487, 31557]","[4, 4, 4, 5, 4, 4, 5, 7, 41, 121, 4, 5, 669, 5]","['all-time-favorites', '5-stars', 'fantasy-sci-fi', 'bookshelf', 'action', 'books-i-have', 'read-2015', 'calibre', 'history', 'historical', 'read-in-2010', 'general-fiction', 'historical-fiction', 'unread']",14
